47,17
48,17
53,17
54,17
55,17
77,17
78,17
79,17
82,17
83,17
84,17
98,17
99,17
100,17
106,17
107,17
108,17
2,18
3,18
4,18
10,18
11,18
12,18
19,18
20,18
21,18
24,18
25,18
26,18
27,18
33,18
34,18
35,18
36,18
41,18
42,18
43,18
44,18
45,18
46,18
47,18
48,18
53,18
54,18
55,18
56,18
77,18
78,18
79,18
82,18
83,18
84,18
85,18
98,18
99,18
100,18
106,18
107,18
108,18
2,19
3,19
4,19
10,19
11,19
12,19
19,19
20,19
21,19
24,19
25,19
26,19
27,19
32,19
33,19
34,19
35,19
42,19
43,19
44,19
45,19
46,19
47,19
48,19
53,19
54,19
55,19
56,19
77,19
78,19
79,19
82,19
83,19
84,19
85,19
98,19
99,19
100,19
106,19
107,19
108,19
2,20
3,20
4,20
10,20
11,20
12,20
19,20
20,20
21,20
25,20
26,20
27,20
28,20
29,20
30,20
31,20
32,20
33,20
34,20
35,20
42,20
43,20
44,20
45,20
46,20
47,20
54,20
55,20
56,20
57,20
58,20
59,20
60,20
61,20
62,20
63,20
64,20
77,20
78,20
79,20
83,20
84,20
85,20
86,20
87,20
88,20
89,20
90,20
91,20
92,20
93,20
98,20
99,20
100,20
106,20
107,20
108,20
109,20
110,20
2,21
3,21
4,21
10,21
11,21
12,21
19,21
20,21
21,21
25,21
26,21
27,21
28,21
29,21
30,21
31,21
32,21
33,21
34,21
42,21
43,21
44,21
45,21
46,21
47,21
54,21
55,21
56,21
57,21
58,21
59,21
60,21
61,21
62,21
63,21
64,21
77,21
78,21
79,21
83,21
84,21
85,21
86,21
87,21
88,21
89,21
90,21
91,21
92,21
93,21
98,21
99,21
100,21
106,21
107,21
108,21
109,21
110,21
111,21
112,21
2,22
3,22
4,22
10,22
11,22
12,22
19,22
20,22
21,22
26,22
27,22
28,22
29,22
30,22
31,22
32,22
33,22
43,22
44,22
45,22
46,22
56,22
57,22
58,22
59,22
60,22
61,22
62,22
63,22
64,22
77,22
78,22
79,22
85,22
86,22
87,22
88,22
89,22
90,22
91,22
92,22
93,22
98,22
99,22
100,22
107,22
108,22
109,22
110,22
111,22
112,22
